id,fullName,link,firstName,lastName,primaryNumber,birthDate,currentAge,birthCity,birthStateProvince,birthCountry,nationality,height,weight,active,alternateCaptain,captain,rookie,shootsCatches,rosterStatus,gameId,teamID,pPos
8470655,David Backes,/api/v1/people/8470655,David,Backes,42,1984-05-01,38,Minneapolis,MN,USA,USA,"6' 3""",215,True,True,False,False,R,Y,2019020162,6,Right Wing
8477964,Ivan Barbashev,/api/v1/people/8477964,Ivan,Barbashev,49,1995-12-14,26,Moscow,,RUS,RUS,"6' 0""",187,True,False,False,False,L,Y,2019020162,19,Center
8475765,Vladimir Tarasenko,/api/v1/people/8475765,Vladimir,Tarasenko,91,1991-12-13,30,Yaroslavl,,RUS,RUS,"6' 0""",225,True,True,False,False,L,Y,2019020162,19,Right Wing
8470257,Alexander Steen,/api/v1/people/8470257,Alexander,Steen,20,1984-03-01,38,Winnipeg,MB,CAN,SWE,"6' 0""",211,True,True,False,False,L,Y,2019020162,19,Left Wing
8475745,Charlie Coyle,/api/v1/people/8475745,Charlie,Coyle,13,1992-03-02,30,E. Weymouth,MA,USA,USA,"6' 3""",220,True,False,False,False,R,Y,2019020162,6,Center
8478104,Sammy Blais,/api/v1/people/8478104,Sammy,Blais,9,1996-06-17,26,Montmagny,QC,CAN,CAN,"6' 2""",205,True,False,False,False,L,Y,2019020162,19,Left Wing
8477952,Robby Fabbri,/api/v1/people/8477952,Robby,Fabbri,15,1996-01-22,26,Mississauga,ON,CAN,CAN,"5' 10""",190,True,False,False,False,L,Y,2019020162,19,Center
8475158,Ryan O'Reilly,/api/v1/people/8475158,Ryan,O'Reilly,90,1991-02-07,31,Clinton,ON,CAN,CAN,"6' 1""",216,True,False,False,False,L,Y,2019020162,19,Center
8474102,David Perron,/api/v1/people/8474102,David,Perron,57,1988-05-28,34,Sherbrooke,QC,CAN,CAN,"6' 0""",200,True,False,False,False,R,Y,2019020162,19,Left Wing
8474145,Robert Bortuzzo,/api/v1/people/8474145,Robert,Bortuzzo,41,1989-03-18,33,Thunder Bay,ON,CAN,CAN,"6' 4""",216,True,False,False,False,R,Y,2019020162,19,Defenseman
8475098,Tyler Bozak,/api/v1/people/8475098,Tyler,Bozak,21,1986-03-19,36,Regina,SK,CAN,CAN,"6' 1""",199,True,False,False,False,R,Y,2019020162,19,Center
8478443,Brandon Carlo,/api/v1/people/8478443,Brandon,Carlo,25,1996-11-26,25,Colorado Springs,CO,USA,USA,"6' 5""",212,True,False,False,False,R,Y,2019020162,6,Defenseman
8478046,Danton Heinen,/api/v1/people/8478046,Danton,Heinen,43,1995-07-05,27,Langley,BC,CAN,CAN,"6' 1""",188,True,False,False,False,L,Y,2019020162,6,Left Wing
8474000,Steven Kampfer,/api/v1/people/8474000,Steven,Kampfer,44,1988-09-24,34,Ann Arbor,MI,USA,USA,"5' 11""",198,True,False,False,False,R,Y,2019020162,6,Defenseman
8475170,Brayden Schenn,/api/v1/people/8475170,Brayden,Schenn,10,1991-08-22,31,Saskatoon,SK,CAN,CAN,"6' 1""",200,True,False,False,False,L,Y,2019020162,19,Center
8475718,Justin Holl,/api/v1/people/8475718,Justin,Holl,3,1992-01-30,30,Tonka Bay,MN,USA,USA,"6' 4""",210,True,False,False,False,R,Y,2019020163,10,Defenseman
8477939,William Nylander,/api/v1/people/8477939,William,Nylander,88,1996-05-01,26,Calgary,AB,CAN,SWE,"6' 0""",196,True,False,False,False,R,Y,2019020163,10,Center
8476406,Nicholas Shore,/api/v1/people/8476406,Nicholas,Shore,26,1992-09-26,30,Denver,CO,USA,USA,"6' 1""",198,True,False,False,False,R,Y,2019020163,10,Center
8480829,Jesperi Kotkaniemi,/api/v1/people/8480829,Jesperi,Kotkaniemi,15,2000-07-06,22,Pori,,FIN,FIN,"6' 2""",198,True,False,False,False,L,Y,2019020163,8,Center
8476967,Brett Kulak,/api/v1/people/8476967,Brett,Kulak,17,1994-01-06,28,Edmonton,AB,CAN,CAN,"6' 2""",190,True,False,False,False,L,Y,2019020163,8,Defenseman
8475857,Kevin Gravel,/api/v1/people/8475857,Kevin,Gravel,25,1992-03-06,30,Kingsford,MI,USA,USA,"6' 4""",205,True,False,False,False,L,N,2019020163,10,Defenseman
8475716,Martin Marincin,/api/v1/people/8475716,Martin,Marincin,52,1992-02-18,30,Kosice,,SVK,SVK,"6' 5""",217,True,False,False,False,L,Y,2019020163,10,Defenseman
8475738,Jordan Weal,/api/v1/people/8475738,Jordan,Weal,43,1992-04-15,30,North Vancouver,BC,CAN,CAN,"5' 10""",180,True,False,False,False,R,Y,2019020163,8,Center
8477953,Kasperi Kapanen,/api/v1/people/8477953,Kasperi,Kapanen,24,1996-07-23,26,Kuopio,,FIN,FIN,"6' 1""",194,True,False,False,False,R,Y,2019020163,10,Right Wing
8476469,Joel Armia,/api/v1/people/8476469,Joel,Armia,40,1993-05-31,29,Pori,,FIN,FIN,"6' 4""",213,True,False,False,False,R,Y,2019020163,8,Right Wing
8471679,Carey Price,/api/v1/people/8471679,Carey,Price,31,1987-08-16,35,Anahim Lake,BC,CAN,CAN,"6' 3""",217,True,False,False,False,L,Y,2019020163,8,Goalie
8470642,Shea Weber,/api/v1/people/8470642,Shea,Weber,6,1985-08-14,37,Sicamous,BC,CAN,CAN,"6' 4""",230,True,False,True,False,R,Y,2019020163,8,Defenseman
8479318,Auston Matthews,/api/v1/people/8479318,Auston,Matthews,34,1997-09-17,25,San Ramon,CA,USA,USA,"6' 3""",220,True,True,False,False,L,Y,2019020163,10,Center
8475166,John Tavares,/api/v1/people/8475166,John,Tavares,91,1990-09-20,32,Mississauga,ON,CAN,CAN,"6' 1""",215,True,False,True,False,L,Y,2019020163,10,Center
8479985,Cale Fleury,/api/v1/people/8479985,Cale,Fleury,20,1998-11-19,23,Carlyle,SK,CAN,CAN,"6' 1""",205,True,False,False,True,R,Y,2019020163,8,Defenseman
8477341,Andreas Johnsson,/api/v1/people/8477341,Andreas,Johnsson,18,1994-11-21,27,Gävle,,SWE,SWE,"5' 10""",194,True,False,False,False,L,Y,2019020163,10,Left Wing
8477021,Alexander Kerfoot,/api/v1/people/8477021,Alexander,Kerfoot,15,1994-08-11,28,Vancouver,BC,CAN,CAN,"5' 10""",185,True,False,False,False,L,Y,2019020163,10,Center
8477464,Nic Petan,/api/v1/people/8477464,Nic,Petan,61,1995-03-22,27,Delta,BC,CAN,CAN,"5' 9""",175,True,False,False,False,L,Y,2019020163,10,Center
8476393,Nick Cousins,/api/v1/people/8476393,Nick,Cousins,21,1993-07-20,29,Belleville,ON,CAN,CAN,"5' 11""",183,True,False,False,False,L,Y,2019020163,8,Center
8473507,Jeff Petry,/api/v1/people/8473507,Jeff,Petry,26,1987-12-09,34,Ann Arbor,MI,USA,USA,"6' 3""",201,True,False,False,False,R,Y,2019020163,8,Defenseman
8476879,Cody Ceci,/api/v1/people/8476879,Cody,Ceci,83,1993-12-21,28,Ottawa,ON,CAN,CAN,"6' 2""",210,True,False,False,False,R,Y,2019020163,10,Defenseman
8474636,Michael Hutchinson,/api/v1/people/8474636,Michael,Hutchinson,30,1990-03-02,32,Barrie,ON,CAN,CAN,"6' 3""",198,True,False,False,False,R,Y,2019020163,10,Goalie
8474038,Paul Byron,/api/v1/people/8474038,Paul,Byron,41,1989-04-27,33,Ottawa,ON,CAN,CAN,"5' 9""",158,True,True,False,False,L,Y,2019020163,8,Left Wing
8475848,Brendan Gallagher,/api/v1/people/8475848,Brendan,Gallagher,11,1992-05-06,30,Edmonton,AB,CAN,CAN,"5' 9""",184,True,True,False,False,R,Y,2019020163,8,Right Wing
8476853,Morgan Rielly,/api/v1/people/8476853,Morgan,Rielly,44,1994-03-09,28,Vancouver,BC,CAN,CAN,"6' 1""",219,True,True,False,False,L,Y,2019020163,10,Defenseman
8477503,Max Domi,/api/v1/people/8477503,Max,Domi,13,1995-03-02,27,Winnipeg,MB,CAN,CAN,"5' 10""",192,True,False,False,False,L,Y,2019020163,8,Center
8476479,Phillip Danault,/api/v1/people/8476479,Phillip,Danault,24,1993-02-24,29,Victoriaville,QC,CAN,CAN,"6' 1""",201,True,False,False,False,L,Y,2019020163,8,Left Wing
8478857,Dmytro Timashov,/api/v1/people/8478857,Dmytro,Timashov,41,1996-10-01,26,Kirovograd,,UKR,UKR,"5' 10""",192,True,False,False,True,L,Y,2019020163,10,Left Wing
8470775,Nate Thompson,/api/v1/people/8470775,Nate,Thompson,44,1984-10-05,38,Anchorage,AK,USA,USA,"6' 1""",205,True,False,False,False,L,Y,2019020163,8,Center
8481624,Ilya Mikheyev,/api/v1/people/8481624,Ilya,Mikheyev,65,1994-10-10,28,Omsk,,RUS,RUS,"6' 3""",195,True,False,False,True,L,Y,2019020163,10,Right Wing
8480018,Nick Suzuki,/api/v1/people/8480018,Nick,Suzuki,14,1999-08-10,23,London,ON,CAN,CAN,"5' 11""",201,True,False,False,True,R,Y,2019020163,8,Center
8477476,Artturi Lehkonen,/api/v1/people/8477476,Artturi,Lehkonen,62,1995-07-04,27,Piikkio,,FIN,FIN,"6' 0""",176,True,False,False,False,L,Y,2019020163,8,Left Wing
8477850,Christian Folin,/api/v1/people/8477850,Christian,Folin,32,1991-02-09,31,Gothenburg,,SWE,SWE,"6' 4""",204,True,False,False,False,R,Y,2019020163,8,Defenseman
8474162,Jake Muzzin,/api/v1/people/8474162,Jake,Muzzin,8,1989-02-21,33,Woodstock,ON,CAN,CAN,"6' 3""",217,True,False,False,False,L,Y,2019020163,10,Defenseman
8477512,Frederik Gauthier,/api/v1/people/8477512,Frederik,Gauthier,33,1995-04-26,27,Laval,QC,CAN,CAN,"6' 5""",239,True,False,False,False,L,Y,2019020163,10,Center
8476422,Mike Reilly,/api/v1/people/8476422,Mike,Reilly,28,1993-07-13,29,Chicago,IL,USA,USA,"6' 1""",200,True,False,False,False,L,Y,2019020163,8,Defenseman
8475279,Ben Chiarot,/api/v1/people/8475279,Ben,Chiarot,8,1991-05-09,31,Hamilton,ON,CAN,CAN,"6' 3""",225,True,False,False,False,L,Y,2019020163,8,Defenseman
8479675,Trevor Moore,/api/v1/people/8479675,Trevor,Moore,42,1995-03-31,27,Thousand Oaks,CA,USA,USA,"5' 10""",185,True,False,False,True,L,Y,2019020163,10,Center
8477494,Jonathan Drouin,/api/v1/people/8477494,Jonathan,Drouin,92,1995-03-28,27,Ste-Agathe,QC,CAN,CAN,"6' 0""",197,True,False,False,False,L,Y,2019020163,8,Left Wing
8475197,Tyson Barrie,/api/v1/people/8475197,Tyson,Barrie,94,1991-07-26,31,Victoria,BC,CAN,CAN,"5' 11""",197,True,False,False,False,R,Y,2019020163,10,Defenseman
8479376,Victor Mete,/api/v1/people/8479376,Victor,Mete,53,1998-06-07,24,Woodbridge,ON,CAN,CAN,"5' 9""",187,True,False,False,False,L,Y,2019020163,8,Defenseman
8478483,Mitchell Marner,/api/v1/people/8478483,Mitchell,Marner,16,1997-05-05,25,Markham,ON,CAN,CAN,"6' 0""",175,True,True,False,False,R,Y,2019020163,10,Center
8469455,Jason Spezza,/api/v1/people/8469455,Jason,Spezza,19,1983-06-13,39,Toronto,ON,CAN,CAN,"6' 3""",216,True,False,False,False,R,Y,2019020163,10,Center
8475193,Tomas Tatar,/api/v1/people/8475193,Tomas,Tatar,90,1990-12-01,31,Ilava,,SVK,SVK,"5' 10""",183,True,False,False,False,L,Y,2019020163,8,Left Wing
8480172,Jan Rutta,/api/v1/people/8480172,Jan,Rutta,44,1990-07-29,32,Pisek,,CZE,CZE,"6' 2""",204,True,False,False,False,R,Y,2019020164,14,Defenseman
8475218,Mattias Ekholm,/api/v1/people/8475218,Mattias,Ekholm,14,1990-05-24,32,Borlange,,SWE,SWE,"6' 4""",215,True,True,False,False,L,Y,2019020164,18,Defenseman
8476428,Rocco Grimaldi,/api/v1/people/8476428,Rocco,Grimaldi,23,1993-02-08,29,Anaheim,CA,USA,USA,"5' 6""",180,True,False,False,False,R,Y,2019020164,18,Center
8478409,Anthony Richard,/api/v1/people/8478409,Anthony,Richard,90,1996-12-20,25,Trois-Rivieres,QC,CAN,CAN,"5' 10""",163,True,False,False,True,L,N,2019020164,18,Center
8475714,Calle Jarnkrok,/api/v1/people/8475714,Calle,Jarnkrok,19,1991-09-25,31,Gävle,,SWE,SWE,"5' 11""",186,True,False,False,False,R,Y,2019020164,18,Center
8476925,Colton Sissons,/api/v1/people/8476925,Colton,Sissons,10,1993-11-05,28,North Vancouver,BC,CAN,CAN,"6' 1""",200,True,False,False,False,R,Y,2019020164,18,Center
8476826,Yanni Gourde,/api/v1/people/8476826,Yanni,Gourde,37,1991-12-15,30,Saint-Narcisse,QC,CAN,CAN,"5' 9""",173,True,False,False,False,L,Y,2019020164,14,Center
8476447,Miikka Salomaki,/api/v1/people/8476447,Miikka,Salomaki,20,1993-03-09,29,Raahe,,FIN,FIN,"5' 11""",203,True,False,False,False,L,Y,2019020164,18,Right Wing
8475798,Mikael Granlund,/api/v1/people/8475798,Mikael,Granlund,64,1992-02-26,30,Oulu,,FIN,FIN,"5' 10""",185,True,False,False,False,L,Y,2019020164,18,Center
8476887,Filip Forsberg,/api/v1/people/8476887,Filip,Forsberg,9,1994-08-13,28,Ostervala,,SWE,SWE,"6' 1""",205,True,True,False,False,R,Y,2019020164,18,Left Wing
8470601,Braydon Coburn,/api/v1/people/8470601,Braydon,Coburn,55,1985-02-27,37,Shaunavon,SK,CAN,CAN,"6' 5""",223,True,False,False,False,L,Y,2019020164,14,Defenseman
8474009,Nick Bonino,/api/v1/people/8474009,Nick,Bonino,13,1988-04-20,34,Hartford,CT,USA,USA,"6' 1""",196,True,False,False,False,L,Y,2019020164,18,Center
8474600,Roman Josi,/api/v1/people/8474600,Roman,Josi,59,1990-06-01,32,Bern,,CHE,CHE,"6' 1""",201,True,False,True,False,L,Y,2019020164,18,Defenseman
8470147,Curtis McElhinney,/api/v1/people/8470147,Curtis,McElhinney,35,1983-05-23,39,London,ON,CAN,CAN,"6' 1""",204,True,False,False,False,L,Y,2019020164,14,Goalie
8474722,Luke Witkowski,/api/v1/people/8474722,Luke,Witkowski,28,1990-04-14,32,Holland,MI,USA,USA,"6' 2""",217,True,False,False,False,R,Y,2019020164,14,Right Wing
8476453,Nikita Kucherov,/api/v1/people/8476453,Nikita,Kucherov,86,1993-06-17,29,Maykop,,RUS,RUS,"5' 11""",180,True,False,False,False,L,Y,2019020164,14,Right Wing
8474870,Tyler Johnson,/api/v1/people/8474870,Tyler,Johnson,9,1990-07-29,32,Spokane,WA,USA,USA,"5' 8""",182,True,False,False,False,R,Y,2019020164,14,Center
8474031,Kevin Shattenkirk,/api/v1/people/8474031,Kevin,Shattenkirk,22,1989-01-29,33,New Rochelle,NY,USA,USA,"6' 0""",203,True,False,False,False,R,Y,2019020164,14,Defenseman
8475167,Victor Hedman,/api/v1/people/8475167,Victor,Hedman,77,1990-12-18,31,Ornskoldsvik,,SWE,SWE,"6' 6""",229,True,False,False,False,L,Y,2019020164,14,Defenseman
8477424,Juuse Saros,/api/v1/people/8477424,Juuse,Saros,74,1995-04-19,27,Forssa,,FIN,FIN,"5' 11""",180,True,False,False,False,L,Y,2019020164,18,Goalie
8475168,Matt Duchene,/api/v1/people/8475168,Matt,Duchene,95,1991-01-16,31,Haliburton,ON,CAN,CAN,"5' 11""",195,True,False,False,False,L,Y,2019020164,18,Center
8474151,Ryan McDonagh,/api/v1/people/8474151,Ryan,McDonagh,27,1989-06-13,33,St. Paul,MN,USA,USA,"6' 1""",214,True,False,False,False,L,Y,2019020164,14,Defenseman
8474134,Yannick Weber,/api/v1/people/8474134,Yannick,Weber,7,1988-09-23,34,Morges,,CHE,CHE,"5' 11""",200,True,False,False,False,R,Y,2019020164,18,Defenseman
8474034,Pat Maroon,/api/v1/people/8474034,Pat,Maroon,14,1988-04-23,34,St. Louis,MO,USA,USA,"6' 2""",236,True,False,False,False,L,Y,2019020164,14,Left Wing
8469465,Dan Hamhuis,/api/v1/people/8469465,Dan,Hamhuis,5,1982-12-13,39,Smithers,BC,CAN,CAN,"6' 1""",204,True,False,False,False,L,Y,2019020164,18,Defenseman
8476292,Ondrej Palat,/api/v1/people/8476292,Ondrej,Palat,18,1991-03-28,31,Frydek-Mistek,,CZE,CZE,"5' 11""",194,True,False,False,False,L,Y,2019020164,14,Left Wing
8478472,Mathieu Joseph,/api/v1/people/8478472,Mathieu,Joseph,7,1997-02-09,25,Laval,QC,CAN,CAN,"6' 1""",190,True,False,False,False,L,Y,2019020164,14,Right Wing
8478010,Brayden Point,/api/v1/people/8478010,Brayden,Point,21,1996-03-13,26,Calgary,AB,CAN,CAN,"5' 10""",166,True,False,False,False,R,Y,2019020164,14,Center
8475625,Matt Irwin,/api/v1/people/8475625,Matt,Irwin,52,1987-11-29,34,Victoria,BC,CAN,CAN,"6' 1""",207,True,False,False,False,L,Y,2019020164,18,Defenseman
8478519,Anthony Cirelli,/api/v1/people/8478519,Anthony,Cirelli,71,1997-07-15,25,Etobicoke,ON,CAN,CAN,"6' 0""",193,True,False,False,False,L,Y,2019020164,14,Center
8477409,Carter Verhaeghe,/api/v1/people/8477409,Carter,Verhaeghe,23,1995-08-14,27,Toronto,ON,CAN,CAN,"6' 1""",177,True,False,False,True,L,Y,2019020164,14,Center
8475225,Craig Smith,/api/v1/people/8475225,Craig,Smith,15,1989-09-05,33,Madison,WI,USA,USA,"6' 1""",208,True,False,False,False,R,Y,2019020164,18,Center
8478416,Erik Cernak,/api/v1/people/8478416,Erik,Cernak,81,1997-05-28,25,Kosice,,SVK,SVK,"6' 3""",233,True,False,False,False,R,Y,2019020164,14,Defenseman
8476975,Cedric Paquette,/api/v1/people/8476975,Cedric,Paquette,13,1993-08-13,29,Gaspe,QC,CAN,CAN,"6' 1""",204,True,False,False,False,L,Y,2019020164,14,Center
8475766,Austin Watson,/api/v1/people/8475766,Austin,Watson,51,1992-01-13,30,Ann Arbor,MI,USA,USA,"6' 4""",204,True,False,False,False,R,Y,2019020164,18,Left Wing
8473986,Alex Killorn,/api/v1/people/8473986,Alex,Killorn,17,1989-09-14,33,Halifax,NS,CAN,CAN,"6' 1""",197,True,False,False,False,L,Y,2019020164,14,Center
8475793,Ryan Johansen,/api/v1/people/8475793,Ryan,Johansen,92,1992-07-31,30,Vancouver,BC,CAN,CAN,"6' 3""",218,True,True,False,False,R,Y,2019020164,18,Center
8474564,Steven Stamkos,/api/v1/people/8474564,Steven,Stamkos,91,1990-02-07,32,Markham,ON,CAN,CAN,"6' 1""",194,True,False,True,False,R,Y,2019020164,14,Center
8479410,Mikhail Sergachev,/api/v1/people/8479410,Mikhail,Sergachev,98,1998-06-25,24,Nizhnekamsk,,RUS,RUS,"6' 2""",217,True,False,False,False,L,Y,2019020164,14,Defenseman
8474068,Kyle Turris,/api/v1/people/8474068,Kyle,Turris,8,1989-08-14,33,New Westminster,BC,CAN,CAN,"6' 1""",190,True,False,False,False,R,Y,2019020164,18,Center
8475176,Ryan Ellis,/api/v1/people/8475176,Ryan,Ellis,4,1991-01-03,31,Hamilton,ON,CAN,CAN,"5' 10""",180,True,True,False,False,R,Y,2019020164,18,Defenseman
8479371,Dante Fabbro,/api/v1/people/8479371,Dante,Fabbro,57,1998-06-20,24,Coquitlam,BC,CAN,CAN,"6' 0""",189,True,False,False,True,R,Y,2019020164,18,Defenseman
8478042,Viktor Arvidsson,/api/v1/people/8478042,Viktor,Arvidsson,33,1993-04-08,29,Skellefteå,,SWE,SWE,"5' 9""",180,True,False,False,False,R,Y,2019020164,18,Left Wing
8476906,Shayne Gostisbehere,/api/v1/people/8476906,Shayne,Gostisbehere,53,1993-04-20,29,Pembroke Pines,FL,USA,USA,"5' 11""",180,True,False,False,False,L,Y,2019020165,4,Defenseman
8480074,Alexandre Texier,/api/v1/people/8480074,Alexandre,Texier,42,1999-09-13,23,St. Martin D'heres,,FRA,FRA,"6' 1""",192,True,False,False,True,L,Y,2019020165,29,Center
8473512,Claude Giroux,/api/v1/people/8473512,Claude,Giroux,28,1988-01-12,34,Hearst,ON,CAN,CAN,"5' 11""",185,True,False,True,False,R,Y,2019020165,4,Right Wing
8478906,Markus Nutivaara,/api/v1/people/8478906,Markus,Nutivaara,65,1994-06-06,28,Oulu,,FIN,FIN,"6' 1""",187,True,False,False,False,L,Y,2019020165,29,Defenseman
8474027,Justin Braun,/api/v1/people/8474027,Justin,Braun,61,1987-02-10,35,Minneapolis,MN,USA,USA,"6' 2""",205,True,False,False,False,R,Y,2019020165,4,Defenseman
8470880,Brian Elliott,/api/v1/people/8470880,Brian,Elliott,37,1985-04-09,37,Newmarket,ON,CAN,CAN,"6' 2""",209,True,False,False,False,L,Y,2019020165,4,Goalie
8478844,Mikhail Vorobyev,/api/v1/people/8478844,Mikhail,Vorobyev,24,1997-01-05,25,Ufa,,RUS,RUS,"6' 2""",194,True,False,False,True,L,Y,2019020165,4,Center
8477416,Oliver Bjorkstrand,/api/v1/people/8477416,Oliver,Bjorkstrand,28,1995-04-10,27,Herning,,DNK,DNK,"6' 0""",177,True,False,False,False,R,Y,2019020165,29,Right Wing
8476449,Scott Harrington,/api/v1/people/8476449,Scott,Harrington,4,1993-03-10,29,Kingston,ON,CAN,CAN,"6' 2""",204,True,False,False,False,L,Y,2019020165,29,Defenseman
8480205,Emil Bemstrom,/api/v1/people/8480205,Emil,Bemstrom,52,1999-06-01,23,Nykoping,,SWE,SWE,"6' 0""",190,True,False,False,True,R,Y,2019020165,29,Center
8476850,Ryan Murray,/api/v1/people/8476850,Ryan,Murray,27,1993-09-27,29,Regina,SK,CAN,CAN,"6' 1""",206,True,False,False,False,L,I,2019020165,29,Defenseman
8476432,Boone Jenner,/api/v1/people/8476432,Boone,Jenner,38,1993-06-15,29,Dorchester,ON,CAN,CAN,"6' 2""",208,True,True,False,False,L,Y,2019020165,29,Center
8476872,Scott Laughton,/api/v1/people/8476872,Scott,Laughton,21,1994-05-30,28,Oakville,ON,CAN,CAN,"6' 1""",190,True,False,False,False,L,I,2019020165,4,Left Wing
8475763,Kevin Hayes,/api/v1/people/8475763,Kevin,Hayes,13,1992-05-08,30,Dorchester,MA,USA,USA,"6' 5""",216,True,False,False,False,L,Y,2019020165,4,Right Wing
8477462,Robert Hagg,/api/v1/people/8477462,Robert,Hagg,8,1995-02-08,27,Uppsala,,SWE,SWE,"6' 2""",204,True,False,False,False,L,Y,2019020165,4,Defenseman
8479400,Pierre-Luc Dubois,/api/v1/people/8479400,Pierre-Luc,Dubois,18,1998-06-24,24,Ste-Agathe-des-Monts,QC,CAN,CAN,"6' 3""",218,True,False,False,False,L,Y,2019020165,29,Left Wing
8473485,Chris Stewart,/api/v1/people/8473485,Chris,Stewart,44,1987-10-30,34,Toronto,ON,CAN,CAN,"6' 2""",242,True,False,False,False,R,Y,2019020165,4,Right Wing
8481650,Jakob Lilja,/api/v1/people/8481650,Jakob,Lilja,15,1993-07-23,29,Malmo,,SWE,SWE,"6' 1""",196,True,False,False,False,L,Y,2019020165,29,Left Wing
8471702,Matt Niskanen,/api/v1/people/8471702,Matt,Niskanen,15,1986-12-06,35,Virginia,MN,USA,USA,"6' 1""",203,True,False,False,False,R,Y,2019020165,4,Defenseman
8474679,Gustav Nyquist,/api/v1/people/8474679,Gustav,Nyquist,14,1989-09-01,33,Halmstad,,SWE,SWE,"5' 11""",179,True,False,False,False,L,Y,2019020165,29,Center
8477947,Sonny Milano,/api/v1/people/8477947,Sonny,Milano,22,1996-05-12,26,Massapequa,NY,USA,USA,"6' 0""",194,True,False,False,False,L,Y,2019020165,29,Left Wing
8473422,Nick Foligno,/api/v1/people/8473422,Nick,Foligno,71,1987-10-31,34,Buffalo,NY,USA,USA,"6' 0""",208,True,False,True,False,L,Y,2019020165,29,Left Wing
8476914,Joonas Korpisalo,/api/v1/people/8476914,Joonas,Korpisalo,70,1994-04-28,28,Pori,,FIN,FIN,"6' 3""",191,True,False,False,False,L,Y,2019020165,29,Goalie
8474715,Cam Atkinson,/api/v1/people/8474715,Cam,Atkinson,13,1989-06-05,33,Riverside,CT,USA,USA,"5' 8""",175,True,False,False,False,R,Y,2019020165,29,Right Wing
8477948,Travis Sanheim,/api/v1/people/8477948,Travis,Sanheim,6,1996-03-29,26,Elkhorn,MB,CAN,CAN,"6' 3""",181,True,False,False,False,L,Y,2019020165,4,Defenseman
8474037,James van Riemsdyk,/api/v1/people/8474037,James,van Riemsdyk,25,1989-05-04,33,Middletown,NJ,USA,USA,"6' 3""",217,True,False,False,False,L,Y,2019020165,4,Left Wing
8477502,Samuel Morin,/api/v1/people/8477502,Samuel,Morin,55,1995-07-12,27,Lac-Beauport,QC,CAN,CAN,"6' 6""",202,True,False,False,True,L,Y,2019020165,4,Defenseman
8477505,Alexander Wennberg,/api/v1/people/8477505,Alexander,Wennberg,10,1994-09-22,28,Stockholm,,SWE,SWE,"6' 2""",197,True,False,False,False,L,Y,2019020165,29,Center
8478439,Travis Konecny,/api/v1/people/8478439,Travis,Konecny,11,1997-03-11,25,London,ON,CAN,CAN,"5' 10""",175,True,False,False,False,R,Y,2019020165,4,Center
8476981,Josh Anderson,/api/v1/people/8476981,Josh,Anderson,77,1994-05-07,28,Burlington,ON,CAN,CAN,"6' 3""",222,True,False,False,False,R,Y,2019020165,29,Right Wing
8478500,Ivan Provorov,/api/v1/people/8478500,Ivan,Provorov,9,1997-01-13,25,Yaroslavl,,RUS,RUS,"6' 1""",201,True,False,False,False,L,Y,2019020165,4,Defenseman
8475233,David Savard,/api/v1/people/8475233,David,Savard,58,1990-10-22,31,St. Hyacinthe,QC,CAN,CAN,"6' 2""",229,True,False,False,False,R,Y,2019020165,29,Defenseman
8474062,Riley Nash,/api/v1/people/8474062,Riley,Nash,20,1989-05-09,33,Consort,AB,CAN,CAN,"6' 2""",185,True,False,False,False,R,Y,2019020165,29,Center
8478567,Dean Kukan,/api/v1/people/8478567,Dean,Kukan,46,1993-07-08,29,Volketswil,,CHE,CHE,"6' 2""",192,True,False,False,False,L,Y,2019020165,29,Defenseman
8474161,Jakub Voracek,/api/v1/people/8474161,Jakub,Voracek,93,1989-08-15,33,Kladno,,CZE,CZE,"6' 2""",214,True,False,False,False,L,Y,2019020165,4,Right Wing
8475752,Tyler Pitlick,/api/v1/people/8475752,Tyler,Pitlick,18,1991-11-01,30,Minneapolis,MN,USA,USA,"6' 2""",200,True,False,False,False,R,Y,2019020165,4,Center
8477495,Seth Jones,/api/v1/people/8477495,Seth,Jones,3,1994-10-03,28,Arlington,TX,USA,USA,"6' 4""",209,True,False,False,False,R,Y,2019020165,29,Defenseman
8478067,Oskar Lindblom,/api/v1/people/8478067,Oskar,Lindblom,23,1996-08-15,26,Gävle,,SWE,SWE,"6' 1""",191,True,False,False,False,L,Y,2019020165,4,Left Wing
8476461,Sean Couturier,/api/v1/people/8476461,Sean,Couturier,14,1992-12-07,29,Phoenix,AZ,USA,CAN,"6' 3""",211,True,False,False,False,L,Y,2019020165,4,Center
8478882,Vladislav Gavrikov,/api/v1/people/8478882,Vladislav,Gavrikov,44,1995-11-21,26,Yaroslavl,,RUS,RUS,"6' 3""",213,True,False,False,True,L,Y,2019020165,29,Defenseman
8478460,Zach Werenski,/api/v1/people/8478460,Zach,Werenski,8,1997-07-19,25,Grosse Pointe,MI,USA,USA,"6' 2""",212,True,False,False,False,L,Y,2019020165,29,Defenseman
8480797,Joel Farabee,/api/v1/people/8480797,Joel,Farabee,49,2000-02-25,22,Syracuse,NY,USA,USA,"6' 0""",164,True,False,False,True,L,Y,2019020165,4,Left Wing
8477290,Michael Raffl,/api/v1/people/8477290,Michael,Raffl,12,1988-12-01,33,Villach,,AUT,AUT,"6' 0""",200,True,False,False,False,L,Y,2019020165,4,Left Wing
