id,fullName,link,firstName,lastName,primaryNumber,birthDate,currentAge,birthCity,birthStateProvince,birthCountry,nationality,height,weight,active,alternateCaptain,captain,rookie,shootsCatches,rosterStatus,gameId,teamID,pPos
8479410,Mikhail Sergachev,/api/v1/people/8479410,Mikhail,Sergachev,98,1998-06-25,24,Nizhnekamsk,,RUS,RUS,"6' 3""",216,True,False,False,False,L,Y,2021020091,14,Defenseman
8478542,Evan Rodrigues,/api/v1/people/8478542,Evan,Rodrigues,9,1993-07-28,29,Toronto,ON,CAN,CAN,"5' 11""",184,True,False,False,False,R,Y,2021020091,5,Center
8478046,Danton Heinen,/api/v1/people/8478046,Danton,Heinen,43,1995-07-05,27,Langley,BC,CAN,CAN,"6' 1""",188,True,False,False,False,L,Y,2021020091,5,Left Wing
8478043,Sam Lafferty,/api/v1/people/8478043,Sam,Lafferty,18,1995-03-06,27,Hollidaysburg,PA,USA,USA,"6' 1""",195,True,False,False,False,R,Y,2021020091,5,Right Wing
8479390,Taylor Raddysh,/api/v1/people/8479390,Taylor,Raddysh,16,1998-02-18,24,Caledon,ON,CAN,CAN,"6' 3""",198,True,False,False,True,R,Y,2021020091,14,Right Wing
8476905,Chandler Stephenson,/api/v1/people/8476905,Chandler,Stephenson,20,1994-04-22,28,Saskatoon,SK,CAN,CAN,"6' 0""",209,True,False,False,False,L,Y,2021020093,54,Center
8481186,Logan O'Connor,/api/v1/people/8481186,Logan,O'Connor,25,1996-08-14,26,Missouri City,TX,USA,USA,"6' 0""",175,True,False,False,False,R,Y,2021020093,21,Right Wing
8474149,Evgenii Dadonov,/api/v1/people/8474149,Evgenii,Dadonov,63,1989-03-12,33,Chelyabinsk,,RUS,RUS,"5' 11""",189,True,False,False,False,L,Y,2021020093,8,Right Wing
8471794,Darren Helm,/api/v1/people/8471794,Darren,Helm,43,1987-01-21,35,St. Andrews,MB,CAN,CAN,"6' 0""",192,True,False,False,False,L,Y,2021020093,21,Center
8474565,Alex Pietrangelo,/api/v1/people/8474565,Alex,Pietrangelo,7,1990-01-18,32,King City,ON,CAN,CAN,"6' 3""",215,True,False,False,False,R,Y,2021020093,54,Defenseman
8479639,Dylan Coghlan,/api/v1/people/8479639,Dylan,Coghlan,15,1998-02-19,24,Duncan,BC,CAN,CAN,"6' 2""",208,True,False,False,False,R,Y,2021020093,12,Defenseman
8475215,Robin Lehner,/api/v1/people/8475215,Robin,Lehner,90,1991-07-24,31,Gothenburg,,SWE,SWE,"6' 4""",250,True,False,False,False,L,N,2021020093,54,Goalie
8476448,William Karlsson,/api/v1/people/8476448,William,Karlsson,71,1993-01-08,29,Marsta,,SWE,SWE,"6' 0""",190,True,False,False,False,L,Y,2021020093,54,Center
8471677,Jack Johnson,/api/v1/people/8471677,Jack,Johnson,8,1987-01-13,35,Indianapolis,IN,USA,USA,"6' 1""",227,True,False,False,False,L,Y,2021020093,16,Defenseman
8479439,Jacob MacDonald,/api/v1/people/8479439,Jacob,MacDonald,26,1993-02-26,29,Portland,OR,USA,USA,"6' 0""",204,True,False,False,False,L,N,2021020093,21,Defenseman
8475188,Brayden McNabb,/api/v1/people/8475188,Brayden,McNabb,3,1991-01-21,31,Davidson,SK,CAN,CAN,"6' 4""",215,True,False,False,False,L,Y,2021020093,54,Defenseman
8478434,Keegan Kolesar,/api/v1/people/8478434,Keegan,Kolesar,55,1997-04-08,25,Brandon,MB,CAN,CAN,"6' 2""",217,True,False,False,False,R,Y,2021020093,54,Right Wing
8477444,Andre Burakovsky,/api/v1/people/8477444,Andre,Burakovsky,95,1995-02-09,27,Klagenfurt,,AUT,SWE,"6' 3""",209,True,False,False,False,L,Y,2021020093,55,Left Wing
8476850,Ryan Murray,/api/v1/people/8476850,Ryan,Murray,28,1993-09-27,29,Regina,SK,CAN,CAN,"6' 1""",206,True,False,False,False,L,Y,2021020093,22,Defenseman
8480822,Martin Kaut,/api/v1/people/8480822,Martin,Kaut,61,1999-10-02,23,Brno,,CZE,CZE,"6' 2""",190,True,False,False,False,R,N,2021020093,21,Right Wing
8476455,Gabriel Landeskog,/api/v1/people/8476455,Gabriel,Landeskog,92,1992-11-23,29,Stockholm,,SWE,SWE,"6' 1""",215,True,False,True,False,L,N,2021020093,21,Left Wing
8477126,Jayson Megna,/api/v1/people/8477126,Jayson,Megna,12,1990-02-01,32,Fort Lauderdale,FL,USA,USA,"6' 1""",195,True,False,False,False,R,N,2021020093,21,Center
8480846,Sampo Ranta,/api/v1/people/8480846,Sampo,Ranta,75,2000-05-31,22,Naantali,,FIN,FIN,"6' 2""",195,True,False,False,True,L,N,2021020093,21,Left Wing
8479980,Nicolas Hague,/api/v1/people/8479980,Nicolas,Hague,14,1998-12-05,23,Kitchener,ON,CAN,CAN,"6' 6""",230,True,False,False,False,L,Y,2021020093,54,Defenseman
8480069,Cale Makar,/api/v1/people/8480069,Cale,Makar,8,1998-10-30,23,Calgary,AB,CAN,CAN,"5' 11""",187,True,False,False,False,R,Y,2021020093,21,Defenseman
8482624,Daniil Miromanov,/api/v1/people/8482624,Daniil,Miromanov,42,1997-07-11,25,Moscow,,RUS,RUS,"6' 4""",200,True,False,False,True,R,N,2021020093,54,Defenseman
8473446,Erik Johnson,/api/v1/people/8473446,Erik,Johnson,6,1988-03-21,34,Bloomington,MN,USA,USA,"6' 4""",225,True,False,False,False,R,Y,2021020093,21,Defenseman
8476539,Jonathan Marchessault,/api/v1/people/8476539,Jonathan,Marchessault,81,1990-12-27,31,Cap-Rouge,QC,CAN,CAN,"5' 9""",183,True,False,False,False,R,Y,2021020093,54,Center
8477447,Shea Theodore,/api/v1/people/8477447,Shea,Theodore,27,1995-08-03,27,Langley,BC,CAN,CAN,"6' 2""",197,True,False,False,False,L,Y,2021020093,54,Defenseman
8477406,Mattias Janmark,/api/v1/people/8477406,Mattias,Janmark,26,1992-12-08,29,Danderyd,,SWE,SWE,"6' 1""",205,True,False,False,False,L,N,2021020093,22,Center
8481527,Kaedan Korczak,/api/v1/people/8481527,Kaedan,Korczak,6,2001-01-29,21,Yorkton,SK,CAN,CAN,"6' 3""",202,True,False,False,True,R,N,2021020093,54,Defenseman
8475311,Darcy Kuemper,/api/v1/people/8475311,Darcy,Kuemper,35,1990-05-05,32,Saskatoon,SK,CAN,CAN,"6' 5""",215,True,False,False,False,L,Y,2021020093,15,Goalie
8477478,William Carrier,/api/v1/people/8477478,William,Carrier,28,1994-12-20,27,LaSalle,QC,CAN,CAN,"6' 2""",218,True,False,False,False,L,Y,2021020093,54,Left Wing
8479974,Nolan Patrick,/api/v1/people/8479974,Nolan,Patrick,41,1998-09-19,24,Winnipeg,MB,CAN,CAN,"6' 2""",201,True,False,False,False,R,I,2021020093,54,Center
8477456,J.T. Compher,/api/v1/people/8477456,J.T.,Compher,37,1995-04-08,27,Northbrook,IL,USA,USA,"6' 0""",190,True,False,False,False,R,Y,2021020093,21,Left Wing
8478462,Nicolas Roy,/api/v1/people/8478462,Nicolas,Roy,10,1997-02-05,25,Amos,QC,CAN,CAN,"6' 4""",202,True,False,False,False,R,Y,2021020093,54,Center
8479991,Jake Leschyshyn,/api/v1/people/8479991,Jake,Leschyshyn,15,1999-03-10,23,Raleigh,NC,USA,USA,"5' 11""",195,True,False,False,False,L,Y,2021020093,54,Center
8479353,Brett Howden,/api/v1/people/8479353,Brett,Howden,21,1998-03-29,24,Calgary,AB,CAN,CAN,"6' 2""",203,True,False,False,False,L,Y,2021020093,54,Center
8474166,Alec Martinez,/api/v1/people/8474166,Alec,Martinez,23,1987-07-26,35,Rochester Hills,MI,USA,USA,"6' 1""",210,True,False,False,False,L,Y,2021020093,54,Defenseman
8478420,Mikko Rantanen,/api/v1/people/8478420,Mikko,Rantanen,96,1996-10-29,25,Nousiainen,,FIN,FIN,"6' 4""",215,True,True,False,False,L,Y,2021020093,21,Right Wing
8479398,Samuel Girard,/api/v1/people/8479398,Samuel,Girard,49,1998-05-12,24,Roberval,QC,CAN,CAN,"5' 10""",170,True,False,False,False,L,Y,2021020093,21,Defenseman
8475191,Reilly Smith,/api/v1/people/8475191,Reilly,Smith,19,1991-04-01,31,Mimico,ON,CAN,CAN,"6' 1""",185,True,False,False,False,L,Y,2021020093,54,Right Wing
8477073,Kurtis MacDermid,/api/v1/people/8477073,Kurtis,MacDermid,56,1994-03-25,28,Sauble Beach,ON,CAN,CAN,"6' 5""",233,True,False,False,False,L,Y,2021020093,21,Defenseman
8477492,Nathan MacKinnon,/api/v1/people/8477492,Nathan,MacKinnon,29,1995-09-01,27,Halifax,NS,CAN,CAN,"6' 0""",200,True,True,False,False,R,Y,2021020093,21,Center
8475172,Nazem Kadri,/api/v1/people/8475172,Nazem,Kadri,91,1990-10-06,32,London,ON,CAN,CAN,"6' 0""",185,True,False,False,False,L,Y,2021020093,20,Center
8481522,Peyton Krebs,/api/v1/people/8481522,Peyton,Krebs,19,2001-01-26,21,Calgary,AB,CAN,CAN,"6' 0""",187,True,False,False,False,L,Y,2021020093,7,Center
8479370,Tyson Jost,/api/v1/people/8479370,Tyson,Jost,10,1998-03-14,24,St. Albert,AB,CAN,CAN,"5' 11""",187,True,False,False,False,L,Y,2021020093,30,Center
8481524,Bowen Byram,/api/v1/people/8481524,Bowen,Byram,4,2001-06-13,21,Cranbrook,BC,CAN,CAN,"6' 1""",190,True,False,False,False,L,Y,2021020093,21,Defenseman
8471218,Blake Wheeler,/api/v1/people/8471218,Blake,Wheeler,26,1986-08-31,36,Plymouth,MN,USA,USA,"6' 5""",225,True,False,True,False,R,Y,2021020095,52,Right Wing
8480031,Max Comtois,/api/v1/people/8480031,Max,Comtois,44,1999-01-08,23,Longueuil,QC,CAN,CAN,"6' 2""",210,True,False,False,False,L,Y,2021020095,24,Left Wing
8476945,Connor Hellebuyck,/api/v1/people/8476945,Connor,Hellebuyck,37,1993-05-19,29,Commerce,MI,USA,USA,"6' 4""",207,True,False,False,False,L,Y,2021020095,52,Goalie
8478873,Troy Terry,/api/v1/people/8478873,Troy,Terry,19,1997-09-10,25,Denver,CO,USA,USA,"6' 0""",185,True,False,False,False,R,Y,2021020095,24,Right Wing
8474031,Kevin Shattenkirk,/api/v1/people/8474031,Kevin,Shattenkirk,22,1989-01-29,33,New Rochelle,NY,USA,USA,"6' 0""",212,True,False,False,False,R,Y,2021020095,24,Defenseman
8476312,Josh Manson,/api/v1/people/8476312,Josh,Manson,42,1991-10-07,31,Hinsdale,IL,USA,CAN,"6' 3""",218,True,True,False,False,R,Y,2021020095,24,Defenseman
8477940,Nikolaj Ehlers,/api/v1/people/8477940,Nikolaj,Ehlers,27,1996-02-14,26,Aalborg,,DNK,DNK,"6' 0""",172,True,False,False,False,L,Y,2021020095,52,Left Wing
8476434,John Gibson,/api/v1/people/8476434,John,Gibson,36,1993-07-14,29,Pittsburgh,PA,USA,USA,"6' 2""",210,True,False,False,False,L,Y,2021020095,24,Goalie
8477220,Nate Schmidt,/api/v1/people/8477220,Nate,Schmidt,88,1991-07-16,31,St. Cloud,MN,USA,USA,"6' 0""",194,True,False,False,False,L,Y,2021020095,52,Defenseman
8479400,Pierre-Luc Dubois,/api/v1/people/8479400,Pierre-Luc,Dubois,80,1998-06-24,24,Ste-Agathe-des-Monts,QC,CAN,CAN,"6' 2""",205,True,False,False,False,L,Y,2021020095,52,Left Wing
8475164,Jakob Silfverberg,/api/v1/people/8475164,Jakob,Silfverberg,33,1990-10-13,32,Gävle,,SWE,SWE,"6' 1""",207,True,True,False,False,R,Y,2021020095,24,Right Wing
8476331,Dylan DeMelo,/api/v1/people/8476331,Dylan,DeMelo,2,1993-05-01,29,London,ON,CAN,CAN,"6' 0""",191,True,False,False,False,R,Y,2021020095,52,Defenseman
8478431,Evgeny Svechnikov,/api/v1/people/8478431,Evgeny,Svechnikov,71,1996-10-31,25,Yuzhno-Sakhalinsk,,RUS,RUS,"6' 3""",208,True,False,False,False,L,Y,2021020095,52,Left Wing
8478398,Kyle Connor,/api/v1/people/8478398,Kyle,Connor,81,1996-12-09,25,Shelby Township,MI,USA,USA,"6' 1""",182,True,False,False,False,L,Y,2021020095,52,Left Wing
8480806,Isac Lundestrom,/api/v1/people/8480806,Isac,Lundestrom,21,1999-11-06,22,Gallivare,,SWE,SWE,"6' 0""",193,True,False,False,False,L,Y,2021020095,24,Center
8476392,Adam Lowry,/api/v1/people/8476392,Adam,Lowry,17,1993-03-29,29,St. Louis,MO,USA,USA,"6' 5""",210,True,False,False,False,L,Y,2021020095,52,Center
8480145,Neal Pionk,/api/v1/people/8480145,Neal,Pionk,4,1995-07-29,27,Omaha,NE,USA,USA,"6' 0""",186,True,False,False,False,R,Y,2021020095,52,Defenseman
8476470,Nathan Beaulieu,/api/v1/people/8476470,Nathan,Beaulieu,28,1992-12-05,29,Strathroy,ON,CAN,CAN,"6' 2""",200,True,False,False,False,L,Y,2021020095,52,Defenseman
8481533,Trevor Zegras,/api/v1/people/8481533,Trevor,Zegras,46,2001-03-20,21,Bedford,NY,USA,USA,"6' 0""",185,True,False,False,True,L,Y,2021020095,24,Center
8480005,Kristian Vesalainen,/api/v1/people/8480005,Kristian,Vesalainen,93,1999-06-01,23,Helsinki,,FIN,FIN,"6' 3""",207,True,False,False,True,L,Y,2021020095,52,Left Wing
8471669,Paul Stastny,/api/v1/people/8471669,Paul,Stastny,25,1985-12-27,36,Quebec City,QC,CAN,USA,"6' 0""",193,True,False,False,False,L,Y,2021020095,52,Center
8482142,Jamie Drysdale,/api/v1/people/8482142,Jamie,Drysdale,34,2002-04-08,20,Toronto,ON,CAN,CAN,"5' 11""",183,True,False,False,True,R,Y,2021020095,24,Defenseman
8477947,Sonny Milano,/api/v1/people/8477947,Sonny,Milano,12,1996-05-12,26,Massapequa,NY,USA,USA,"6' 0""",194,True,False,False,False,L,Y,2021020095,24,Left Wing
8477429,Andrew Copp,/api/v1/people/8477429,Andrew,Copp,9,1994-07-08,28,Ann Arbor,MI,USA,USA,"6' 1""",206,True,False,False,False,L,Y,2021020095,52,Center
8476952,Dominic Toninato,/api/v1/people/8476952,Dominic,Toninato,21,1994-03-09,28,Duluth,MN,USA,USA,"6' 2""",191,True,False,False,False,L,Y,2021020095,52,Center
8475764,Cam Fowler,/api/v1/people/8475764,Cam,Fowler,4,1991-12-05,30,Windsor,ON,CAN,USA,"6' 2""",215,True,False,False,False,L,Y,2021020095,24,Defenseman
8470612,Ryan Getzlaf,/api/v1/people/8470612,Ryan,Getzlaf,15,1985-05-10,37,Regina,SK,CAN,CAN,"6' 4""",220,True,False,True,False,R,Y,2021020095,24,Center
8475842,Sam Carrick,/api/v1/people/8475842,Sam,Carrick,39,1992-02-04,30,Markham,ON,CAN,CAN,"6' 0""",200,True,False,False,False,R,N,2021020095,24,Center
8476854,Hampus Lindholm,/api/v1/people/8476854,Hampus,Lindholm,47,1994-01-20,28,Helsingborg,,SWE,SWE,"6' 4""",216,True,False,False,False,L,Y,2021020095,24,Defenseman
8477504,Josh Morrissey,/api/v1/people/8477504,Josh,Morrissey,44,1995-03-28,27,Calgary,AB,CAN,CAN,"6' 0""",195,True,True,False,False,L,Y,2021020095,52,Defenseman
8474683,Derek Grant,/api/v1/people/8474683,Derek,Grant,38,1990-04-20,32,Abbotsford,BC,CAN,CAN,"6' 3""",210,True,False,False,False,L,Y,2021020095,24,Center
8475455,Brenden Dillon,/api/v1/people/8475455,Brenden,Dillon,5,1990-11-13,31,New Westminster,BC,CAN,CAN,"6' 4""",220,True,False,False,False,L,Y,2021020095,52,Defenseman
8478424,Jansen Harkins,/api/v1/people/8478424,Jansen,Harkins,12,1997-05-23,25,Cleveland,OH,USA,USA,"6' 1""",182,True,False,False,False,L,Y,2021020095,52,Center
8474062,Riley Nash,/api/v1/people/8474062,Riley,Nash,20,1989-05-09,33,Consort,AB,CAN,CAN,"6' 2""",188,True,False,False,False,R,Y,2021020095,52,Center
8474641,Adam Henrique,/api/v1/people/8474641,Adam,Henrique,14,1990-02-06,32,Brantford,ON,CAN,CAN,"6' 0""",195,True,False,False,False,L,Y,2021020095,24,Center
8475235,Nicolas Deslauriers,/api/v1/people/8475235,Nicolas,Deslauriers,20,1991-02-22,31,LaSalle,QC,CAN,CAN,"6' 1""",220,True,False,False,False,L,Y,2021020095,24,Left Wing
8476460,Mark Scheifele,/api/v1/people/8476460,Mark,Scheifele,55,1993-03-15,29,Kitchener,ON,CAN,CAN,"6' 3""",207,True,True,False,False,R,Y,2021020095,52,Center
8479378,Logan Stanley,/api/v1/people/8479378,Logan,Stanley,64,1998-05-26,24,Waterloo,ON,CAN,CAN,"6' 7""",228,True,False,False,False,L,Y,2021020095,52,Defenseman
8476483,Rickard Rakell,/api/v1/people/8476483,Rickard,Rakell,67,1993-05-05,29,Sundbyberg,,SWE,SWE,"6' 1""",195,True,False,False,False,R,I,2021020095,24,Left Wing
8479351,Sam Steel,/api/v1/people/8479351,Sam,Steel,23,1998-02-03,24,Ardrossan,AB,CAN,CAN,"5' 11""",184,True,False,False,False,L,Y,2021020095,24,Center
8481122,Simon Benoit,/api/v1/people/8481122,Simon,Benoit,86,1998-09-19,24,Laval,QC,CAN,CAN,"6' 3""",203,True,False,False,True,L,Y,2021020095,24,Defenseman
8480870,Benoit-Olivier Groulx,/api/v1/people/8480870,Benoit-Olivier,Groulx,50,2000-02-06,22,Gatineau,QC,CAN,CAN,"6' 2""",200,True,False,False,True,L,Y,2021020095,24,Center
8479372,Josh Mahura,/api/v1/people/8479372,Josh,Mahura,76,1998-05-05,24,St. Albert,AB,CAN,CAN,"6' 0""",185,True,False,False,False,L,Y,2021020095,24,Defenseman
8473618,Mathieu Perreault,/api/v1/people/8473618,Mathieu,Perreault,85,1988-01-05,34,Drummondville,QC,CAN,CAN,"5' 10""",189,True,False,False,False,L,Y,2021020096,8,Center
8470966,Mark Giordano,/api/v1/people/8470966,Mark,Giordano,5,1983-10-03,39,Toronto,ON,CAN,CAN,"6' 1""",200,True,False,True,False,L,Y,2021020096,55,Defenseman
8476967,Brett Kulak,/api/v1/people/8476967,Brett,Kulak,77,1994-01-06,28,Edmonton,AB,CAN,CAN,"6' 1""",197,True,False,False,False,L,Y,2021020096,8,Defenseman
8475714,Calle Jarnkrok,/api/v1/people/8475714,Calle,Jarnkrok,19,1991-09-25,31,Gävle,,SWE,SWE,"5' 11""",186,True,False,False,False,R,Y,2021020096,55,Center
8477938,Haydn Fleury,/api/v1/people/8477938,Haydn,Fleury,4,1996-07-08,26,Carlyle,SK,CAN,CAN,"6' 3""",208,True,False,False,False,L,Y,2021020096,55,Defenseman
8476826,Yanni Gourde,/api/v1/people/8476826,Yanni,Gourde,37,1991-12-15,30,Saint-Narcisse,QC,CAN,CAN,"5' 9""",173,True,True,False,False,L,Y,2021020096,55,Center
8474884,Mike Hoffman,/api/v1/people/8474884,Mike,Hoffman,68,1989-11-24,32,Kitchener,ON,CAN,CAN,"6' 0""",184,True,False,False,False,L,Y,2021020096,8,Center
8476469,Joel Armia,/api/v1/people/8476469,Joel,Armia,40,1993-05-31,29,Pori,,FIN,FIN,"6' 3""",218,True,False,False,False,R,Y,2021020096,8,Right Wing
8475831,Philipp Grubauer,/api/v1/people/8475831,Philipp,Grubauer,31,1991-11-25,30,Rosenheim,,DEU,DEU,"6' 1""",188,True,False,False,False,L,Y,2021020096,55,Goalie
8478407,Vince Dunn,/api/v1/people/8478407,Vince,Dunn,29,1996-10-29,25,Mississauga,ON,CAN,CAN,"6' 0""",203,True,False,False,False,L,Y,2021020096,55,Defenseman
8477955,Jared McCann,/api/v1/people/8477955,Jared,McCann,16,1996-05-31,26,Stratford,ON,CAN,CAN,"6' 1""",185,True,False,False,False,L,Y,2021020096,55,Left Wing
8479987,Morgan Geekie,/api/v1/people/8479987,Morgan,Geekie,67,1998-07-20,24,Strathclair,MB,CAN,CAN,"6' 3""",192,True,False,False,False,R,Y,2021020096,55,Center
8474596,Jake Allen,/api/v1/people/8474596,Jake,Allen,34,1990-08-07,32,Fredericton,NB,CAN,CAN,"6' 2""",190,True,False,False,False,L,Y,2021020096,8,Goalie
8477369,Carson Soucy,/api/v1/people/8477369,Carson,Soucy,28,1994-07-27,28,Viking,AB,CAN,CAN,"6' 5""",211,True,False,False,False,L,Y,2021020096,55,Defenseman
8478996,Adam Brooks,/api/v1/people/8478996,Adam,Brooks,24,1996-05-06,26,Winnipeg,MB,CAN,CAN,"6' 0""",179,True,False,False,False,L,Y,2021020096,54,Center
8478133,Jake Evans,/api/v1/people/8478133,Jake,Evans,71,1996-06-02,26,Toronto,ON,CAN,CAN,"6' 0""",176,True,False,False,False,R,Y,2021020096,8,Center
8478891,Mason Appleton,/api/v1/people/8478891,Mason,Appleton,22,1996-01-15,26,Green Bay,WI,USA,USA,"6' 2""",193,True,False,False,False,R,Y,2021020096,55,Center
8481014,Alexander Romanov,/api/v1/people/8481014,Alexander,Romanov,27,2000-01-06,22,Moscow,,RUS,RUS,"6' 1""",209,True,False,False,False,L,Y,2021020096,8,Defenseman
8473507,Jeff Petry,/api/v1/people/8473507,Jeff,Petry,26,1987-12-09,34,Ann Arbor,MI,USA,USA,"6' 3""",209,True,True,False,False,R,Y,2021020096,8,Defenseman
8478915,Sami Niku,/api/v1/people/8478915,Sami,Niku,15,1996-10-10,26,Haapavesi,,FIN,FIN,"6' 1""",176,True,False,False,False,L,Y,2021020096,8,Defenseman
8475768,Jaden Schwartz,/api/v1/people/8475768,Jaden,Schwartz,17,1992-06-25,30,Wilcox,SK,CAN,CAN,"5' 10""",190,True,True,False,False,L,Y,2021020096,55,Center
8475726,Tyler Toffoli,/api/v1/people/8475726,Tyler,Toffoli,73,1992-04-24,30,Scarborough,ON,CAN,CAN,"6' 0""",196,True,True,False,False,R,Y,2021020096,8,Right Wing
8475848,Brendan Gallagher,/api/v1/people/8475848,Brendan,Gallagher,11,1992-05-06,30,Edmonton,AB,CAN,CAN,"5' 9""",184,True,True,False,False,R,Y,2021020096,8,Right Wing
8476457,Adam Larsson,/api/v1/people/8476457,Adam,Larsson,6,1992-11-12,29,Skellefteå,,SWE,SWE,"6' 3""",208,True,True,False,False,R,Y,2021020096,55,Defenseman
8477987,Ryan Donato,/api/v1/people/8477987,Ryan,Donato,9,1996-04-09,26,Boston,MA,USA,USA,"6' 0""",192,True,False,False,False,L,Y,2021020096,55,Center
8476975,Cedric Paquette,/api/v1/people/8476975,Cedric,Paquette,13,1993-08-13,29,Gaspe,QC,CAN,CAN,"6' 0""",205,True,False,False,False,L,Y,2021020096,8,Center
8475820,Joonas Donskoi,/api/v1/people/8475820,Joonas,Donskoi,72,1992-04-13,30,Raahe,,FIN,FIN,"6' 0""",190,True,False,False,False,R,Y,2021020096,55,Right Wing
8477989,Christian Dvorak,/api/v1/people/8477989,Christian,Dvorak,28,1996-02-02,26,Palos,IL,USA,USA,"6' 1""",200,True,False,False,False,L,Y,2021020096,8,Left Wing
8475227,Chris Wideman,/api/v1/people/8475227,Chris,Wideman,20,1990-01-07,32,St. Louis,MO,USA,USA,"5' 10""",180,True,False,False,False,R,Y,2021020096,8,Defenseman
8477505,Alex Wennberg,/api/v1/people/8477505,Alex,Wennberg,21,1994-09-22,28,Stockholm,,SWE,SWE,"6' 2""",197,True,False,False,False,L,Y,2021020096,55,Center
8480018,Nick Suzuki,/api/v1/people/8480018,Nick,Suzuki,14,1999-08-10,23,London,ON,CAN,CAN,"5' 11""",205,True,True,False,False,R,Y,2021020096,8,Center
8476981,Josh Anderson,/api/v1/people/8476981,Josh,Anderson,17,1994-05-07,28,Burlington,ON,CAN,CAN,"6' 3""",227,True,False,False,False,R,Y,2021020096,8,Right Wing
8479414,Nathan Bastian,/api/v1/people/8479414,Nathan,Bastian,14,1997-12-06,24,Kitchener,ON,CAN,CAN,"6' 4""",205,True,False,False,False,R,Y,2021020096,1,Right Wing
8475233,David Savard,/api/v1/people/8475233,David,Savard,58,1990-10-22,32,St-Hyacinthe,QC,CAN,CAN,"6' 1""",234,True,False,False,False,R,Y,2021020096,8,Defenseman
8477476,Artturi Lehkonen,/api/v1/people/8477476,Artturi,Lehkonen,62,1995-07-04,27,Piikkio,,FIN,FIN,"5' 11""",179,True,False,False,False,L,Y,2021020096,8,Left Wing
8475772,Riley Sheahan,/api/v1/people/8475772,Riley,Sheahan,15,1991-12-07,30,St. Catharines,ON,CAN,CAN,"6' 2""",216,True,False,False,False,L,Y,2021020096,55,Center
8478840,Will Borgen,/api/v1/people/8478840,Will,Borgen,3,1996-12-19,25,Moorhead,MN,USA,USA,"6' 3""",205,True,False,False,True,R,Y,2021020096,55,Defenseman
8475279,Ben Chiarot,/api/v1/people/8475279,Ben,Chiarot,8,1991-05-09,31,Hamilton,ON,CAN,CAN,"6' 3""",234,True,True,False,False,L,Y,2021020096,8,Defenseman
8474586,Jordan Eberle,/api/v1/people/8474586,Jordan,Eberle,7,1990-05-15,32,Regina,SK,CAN,CAN,"5' 11""",187,True,True,False,False,R,Y,2021020096,55,Right Wing
8476467,Jamie Oleksiak,/api/v1/people/8476467,Jamie,Oleksiak,24,1992-12-21,29,Toronto,ON,CAN,CAN,"6' 7""",255,True,False,False,False,L,Y,2021020096,55,Defenseman
8478468,Jeremy Lauzon,/api/v1/people/8478468,Jeremy,Lauzon,55,1997-04-28,25,Val-d'Or,QC,CAN,CAN,"6' 1""",204,True,False,False,False,L,Y,2021020096,55,Defenseman
8477494,Jonathan Drouin,/api/v1/people/8477494,Jonathan,Drouin,92,1995-03-28,27,Ste-Agathe,QC,CAN,CAN,"6' 0""",203,True,False,False,False,L,Y,2021020096,8,Left Wing
8481540,Cole Caufield,/api/v1/people/8481540,Cole,Caufield,22,2001-01-02,21,Mosinee,WI,USA,USA,"5' 7""",166,True,False,False,True,R,Y,2021020096,8,Right Wing
8479293,Brandon Tanev,/api/v1/people/8479293,Brandon,Tanev,13,1991-12-31,30,Toronto,ON,CAN,CAN,"6' 0""",180,True,False,False,False,L,Y,2021020096,55,Left Wing
8473419,Brad Marchand,/api/v1/people/8473419,Brad,Marchand,63,1988-05-11,34,Halifax,NS,CAN,CAN,"5' 9""",181,True,True,False,False,L,Y,2021020097,6,Left Wing
8477935,Sam Bennett,/api/v1/people/8477935,Sam,Bennett,9,1996-06-20,26,Holland Landing,ON,CAN,CAN,"6' 1""",195,True,False,False,False,L,Y,2021020097,13,Center
8477932,Aaron Ekblad,/api/v1/people/8477932,Aaron,Ekblad,5,1996-02-07,26,Windsor,ON,CAN,CAN,"6' 4""",215,True,True,False,False,R,Y,2021020097,13,Defenseman
8477931,Tomas Nosek,/api/v1/people/8477931,Tomas,Nosek,92,1992-09-01,30,Pardubice,,CZE,CZE,"6' 3""",200,True,False,False,False,L,Y,2021020097,6,Left Wing
8477956,David Pastrnak,/api/v1/people/8477956,David,Pastrnak,88,1996-05-25,26,Havirov,,CZE,CZE,"6' 0""",189,True,False,False,False,R,Y,2021020097,6,Right Wing
8477933,Sam Reinhart,/api/v1/people/8477933,Sam,Reinhart,13,1995-11-06,26,West Vancouver,BC,CAN,CAN,"6' 2""",193,True,False,False,False,R,Y,2021020097,13,Center
8475287,Erik Haula,/api/v1/people/8475287,Erik,Haula,56,1991-03-23,31,Pori,,FIN,FIN,"5' 11""",191,True,False,False,False,L,Y,2021020097,6,Left Wing
8479546,Oskar Steen,/api/v1/people/8479546,Oskar,Steen,62,1998-03-09,24,Karlstad,,SWE,SWE,"5' 9""",199,True,False,False,True,R,N,2021020097,6,Center
8475683,Sergei Bobrovsky,/api/v1/people/8475683,Sergei,Bobrovsky,72,1988-09-20,34,Novokuznetsk,,RUS,RUS,"6' 2""",182,True,False,False,False,L,Y,2021020097,13,Goalie
