id,fullName,link,firstName,lastName,primaryNumber,birthDate,currentAge,birthCity,birthCountry,nationality,height,weight,active,alternateCaptain,captain,rookie,shootsCatches,rosterStatus,birthStateProvince,gameId,teamID,pPos
8477474,Madison Bowey,/api/v1/people/8477474,Madison,Bowey,74,1995-04-22,27,Winnipeg,CAN,CAN,"6' 2""",202,True,False,False,False,R,Y,MB,2019020595,17,Defenseman
8475792,Brett Connolly,/api/v1/people/8475792,Brett,Connolly,10,1992-05-02,30,Campbell River,CAN,CAN,"6' 3""",192,True,False,False,False,R,Y,BC,2019020595,13,Right Wing
8477493,Aleksander Barkov,/api/v1/people/8477493,Aleksander,Barkov,16,1995-09-02,27,Tampere,FIN,FIN,"6' 3""",210,True,False,True,False,L,Y,,2019020595,13,Center
8476927,Teddy Blueger,/api/v1/people/8476927,Teddy,Blueger,53,1994-08-15,28,Riga,LVA,LVA,"6' 0""",185,True,False,False,False,L,Y,,2019020596,5,Center
8475218,Mattias Ekholm,/api/v1/people/8475218,Mattias,Ekholm,14,1990-05-24,32,Borlange,SWE,SWE,"6' 4""",215,True,True,False,False,L,Y,,2019020596,18,Defenseman
8476428,Rocco Grimaldi,/api/v1/people/8476428,Rocco,Grimaldi,23,1993-02-08,29,Anaheim,USA,USA,"5' 6""",180,True,False,False,False,R,Y,CA,2019020596,18,Right Wing
8478508,Yakov Trenin,/api/v1/people/8478508,Yakov,Trenin,32,1997-01-13,25,Chelyabinsk,RUS,RUS,"6' 2""",201,True,False,False,True,L,Y,,2019020596,18,Center
8474602,Justin Schultz,/api/v1/people/8474602,Justin,Schultz,4,1990-07-06,32,Kelowna,CAN,CAN,"6' 2""",193,True,False,False,False,R,Y,BC,2019020596,5,Defenseman
8475714,Calle Jarnkrok,/api/v1/people/8475714,Calle,Jarnkrok,19,1991-09-25,31,Gävle,SWE,SWE,"5' 11""",186,True,False,False,False,R,Y,,2019020596,18,Center
8478507,John Marino,/api/v1/people/8478507,John,Marino,6,1997-05-21,25,North Easton,USA,USA,"6' 1""",181,True,False,False,True,R,Y,MA,2019020596,5,Defenseman
8477814,Kevin Czuczman,/api/v1/people/8477814,Kevin,Czuczman,7,1991-01-09,31,Port Elgin,CAN,CAN,"6' 2""",206,True,False,False,False,L,Y,ON,2019020596,5,Defenseman
8475797,Jarred Tinordi,/api/v1/people/8475797,Jarred,Tinordi,24,1992-02-20,30,Burnsville,USA,USA,"6' 6""",230,True,False,False,False,L,Y,MN,2019020596,18,Defenseman
8476887,Filip Forsberg,/api/v1/people/8476887,Filip,Forsberg,9,1994-08-13,28,Ostervala,SWE,SWE,"6' 1""",205,True,True,False,False,R,Y,,2019020596,18,Left Wing
8475798,Mikael Granlund,/api/v1/people/8475798,Mikael,Granlund,64,1992-02-26,30,Oulu,FIN,FIN,"5' 10""",185,True,False,False,False,L,Y,,2019020596,18,Center
8478866,Dominik Simon,/api/v1/people/8478866,Dominik,Simon,12,1994-08-08,28,Prague,CZE,CZE,"5' 11""",190,True,False,False,False,L,Y,,2019020596,5,Center
8474009,Nick Bonino,/api/v1/people/8474009,Nick,Bonino,13,1988-04-20,34,Hartford,USA,USA,"6' 1""",196,True,False,False,False,L,Y,CT,2019020596,18,Center
8474600,Roman Josi,/api/v1/people/8474600,Roman,Josi,59,1990-06-01,32,Bern,CHE,CHE,"6' 1""",201,True,False,True,False,L,Y,,2019020596,18,Defenseman
8475810,Bryan Rust,/api/v1/people/8475810,Bryan,Rust,17,1992-05-11,30,Pontiac,USA,USA,"5' 11""",192,True,False,False,False,R,Y,MI,2019020596,5,Right Wing
8471677,Jack Johnson,/api/v1/people/8471677,Jack,Johnson,3,1987-01-13,35,Indianapolis,USA,USA,"6' 1""",227,True,False,False,False,L,Y,IN,2019020596,5,Defenseman
8477955,Jared McCann,/api/v1/people/8477955,Jared,McCann,19,1996-05-31,26,Stratford,CAN,CAN,"6' 1""",185,True,False,False,False,L,Y,ON,2019020596,5,Center
8471215,Evgeni Malkin,/api/v1/people/8471215,Evgeni,Malkin,71,1986-07-31,36,Magnitogorsk,RUS,RUS,"6' 3""",195,True,True,False,False,L,Y,,2019020596,5,Center
8476278,Colin Blackwell,/api/v1/people/8476278,Colin,Blackwell,42,1993-03-28,29,Lawrence,USA,USA,"5' 9""",190,True,False,False,False,R,Y,MA,2019020596,18,Center
8475168,Matt Duchene,/api/v1/people/8475168,Matt,Duchene,95,1991-01-16,31,Haliburton,CAN,CAN,"5' 11""",195,True,False,False,False,L,Y,ON,2019020596,18,Center
8477424,Juuse Saros,/api/v1/people/8477424,Juuse,Saros,74,1995-04-19,27,Forssa,FIN,FIN,"5' 11""",180,True,False,False,False,L,Y,,2019020596,18,Goalie
8476851,Alex Galchenyuk,/api/v1/people/8476851,Alex,Galchenyuk,18,1994-02-12,28,Milwaukee,USA,USA,"6' 1""",207,True,False,False,False,L,Y,WI,2019020596,5,Center
8480945,Juuso Riikola,/api/v1/people/8480945,Juuso,Riikola,50,1993-11-09,28,Joensuu,FIN,FIN,"6' 0""",189,True,False,False,False,L,Y,,2019020596,5,Defenseman
8480946,Dominik Kahun,/api/v1/people/8480946,Dominik,Kahun,24,1995-07-02,27,Plana,CZE,DEU,"5' 11""",175,True,False,False,False,L,Y,,2019020596,5,Center
8474134,Yannick Weber,/api/v1/people/8474134,Yannick,Weber,7,1988-09-23,34,Morges,CHE,CHE,"5' 11""",200,True,False,False,False,R,Y,,2019020596,18,Defenseman
8477244,Chad Ruhwedel,/api/v1/people/8477244,Chad,Ruhwedel,2,1990-05-07,32,San Diego,USA,USA,"5' 11""",191,True,False,False,False,R,Y,CA,2019020596,5,Defenseman
8469465,Dan Hamhuis,/api/v1/people/8469465,Dan,Hamhuis,5,1982-12-13,39,Smithers,CAN,CAN,"6' 1""",204,True,False,False,False,L,Y,BC,2019020596,18,Defenseman
8471724,Kris Letang,/api/v1/people/8471724,Kris,Letang,58,1987-04-24,35,Montreal,CAN,CAN,"6' 0""",201,True,True,False,False,R,Y,QC,2019020596,5,Defenseman
8475625,Matt Irwin,/api/v1/people/8475625,Matt,Irwin,52,1987-11-29,34,Victoria,CAN,CAN,"6' 1""",207,True,False,False,False,L,Y,BC,2019020596,18,Defenseman
8477969,Marcus Pettersson,/api/v1/people/8477969,Marcus,Pettersson,28,1996-05-08,26,Skellefteå,SWE,SWE,"6' 3""",177,True,False,False,False,L,Y,,2019020596,5,Defenseman
8475225,Craig Smith,/api/v1/people/8475225,Craig,Smith,15,1989-09-05,33,Madison,USA,USA,"6' 1""",208,True,False,False,False,R,Y,WI,2019020596,18,Right Wing
8471469,Pekka Rinne,/api/v1/people/8471469,Pekka,Rinne,35,1982-11-03,39,Kempele,FIN,FIN,"6' 5""",217,True,False,False,False,L,Y,,2019020596,18,Goalie
8477404,Jake Guentzel,/api/v1/people/8477404,Jake,Guentzel,59,1994-10-06,28,Omaha,USA,USA,"5' 11""",180,True,False,False,False,L,Y,NE,2019020596,5,Left Wing
8471887,Patric Hornqvist,/api/v1/people/8471887,Patric,Hornqvist,72,1987-01-01,35,Sollentuna,SWE,SWE,"5' 11""",189,True,False,False,False,R,Y,,2019020596,5,Right Wing
8475766,Austin Watson,/api/v1/people/8475766,Austin,Watson,51,1992-01-13,30,Ann Arbor,USA,USA,"6' 4""",204,True,False,False,False,R,Y,MI,2019020596,18,Left Wing
8479944,Zach Aston-Reese,/api/v1/people/8479944,Zach,Aston-Reese,46,1994-08-10,28,Staten Island,USA,USA,"6' 0""",204,True,False,False,False,L,Y,NY,2019020596,5,Center
8476899,Matt Murray,/api/v1/people/8476899,Matt,Murray,30,1994-05-25,28,Thunder Bay,CAN,CAN,"6' 4""",178,True,False,False,False,L,Y,ON,2019020596,5,Goalie
8475793,Ryan Johansen,/api/v1/people/8475793,Ryan,Johansen,92,1992-07-31,30,Vancouver,CAN,CAN,"6' 3""",218,True,True,False,False,R,Y,BC,2019020596,18,Center
8474068,Kyle Turris,/api/v1/people/8474068,Kyle,Turris,8,1989-08-14,33,New Westminster,CAN,CAN,"6' 1""",190,True,False,False,False,R,Y,BC,2019020596,18,Center
8477010,Joseph Blandisi,/api/v1/people/8477010,Joseph,Blandisi,36,1994-07-18,28,Markham,CAN,CAN,"5' 11""",187,True,False,False,False,L,Y,ON,2019020596,5,Center
8475176,Ryan Ellis,/api/v1/people/8475176,Ryan,Ellis,4,1991-01-03,31,Hamilton,CAN,CAN,"5' 10""",180,True,True,False,False,R,Y,ON,2019020596,18,Defenseman
8479371,Dante Fabbro,/api/v1/people/8479371,Dante,Fabbro,57,1998-06-20,24,Coquitlam,CAN,CAN,"6' 0""",189,True,False,False,True,R,Y,BC,2019020596,18,Defenseman
8478043,Sam Lafferty,/api/v1/people/8478043,Sam,Lafferty,37,1995-03-06,27,Hollidaysburg,USA,USA,"6' 1""",195,True,False,False,True,R,Y,PA,2019020596,5,Center
8478042,Viktor Arvidsson,/api/v1/people/8478042,Viktor,Arvidsson,33,1993-04-08,29,Skellefteå,SWE,SWE,"5' 9""",180,True,False,False,False,R,Y,,2019020596,18,Right Wing
8479293,Brandon Tanev,/api/v1/people/8479293,Brandon,Tanev,13,1991-12-31,30,Toronto,CAN,CAN,"6' 0""",180,True,False,False,False,L,Y,ON,2019020596,5,Left Wing
8476329,Travis Boyd,/api/v1/people/8476329,Travis,Boyd,72,1993-09-14,29,Hopkins,USA,USA,"6' 0""",190,True,False,False,False,R,Y,MN,2019020597,15,Center
8473533,Jordan Staal,/api/v1/people/8473533,Jordan,Staal,11,1988-09-10,34,Thunder Bay,CAN,CAN,"6' 4""",220,True,False,True,False,L,Y,ON,2019020597,12,Center
8477938,Haydn Fleury,/api/v1/people/8477938,Haydn,Fleury,4,1996-07-08,26,Carlyle,CAN,CAN,"6' 3""",208,True,False,False,False,L,Y,SK,2019020597,12,Defenseman
8477998,Warren Foegele,/api/v1/people/8477998,Warren,Foegele,13,1996-04-01,26,Markham,CAN,CAN,"6' 2""",198,True,False,False,False,L,Y,ON,2019020597,12,Left Wing
8478427,Sebastian Aho,/api/v1/people/8478427,Sebastian,Aho,20,1997-07-26,25,Rauma,FIN,FIN,"6' 0""",176,True,False,False,False,L,Y,,2019020597,12,Center
8475852,Petr Mrazek,/api/v1/people/8475852,Petr,Mrazek,34,1992-02-14,30,Ostrava,CZE,CZE,"6' 1""",190,True,False,False,False,L,Y,,2019020597,12,Goalie
8471214,Alex Ovechkin,/api/v1/people/8471214,Alex,Ovechkin,8,1985-09-17,37,Moscow,RUS,RUS,"6' 3""",236,True,False,True,False,R,Y,,2019020597,15,Left Wing
8471698,T.J. Oshie,/api/v1/people/8471698,T.J.,Oshie,77,1986-12-23,35,Everett,USA,USA,"6' 0""",195,True,False,False,False,R,Y,WA,2019020597,15,Right Wing
8475799,Nino Niederreiter,/api/v1/people/8475799,Nino,Niederreiter,21,1992-09-08,30,Chur,CHE,CHE,"6' 2""",218,True,False,False,False,L,Y,,2019020597,12,Right Wing
8476921,Jordan Martinook,/api/v1/people/8476921,Jordan,Martinook,48,1992-07-25,30,Brandon,CAN,CAN,"6' 0""",196,True,True,False,False,L,Y,MB,2019020597,12,Left Wing
8477488,Brett Pesce,/api/v1/people/8477488,Brett,Pesce,22,1994-11-15,27,Tarrytown,USA,USA,"6' 3""",206,True,False,False,False,R,Y,NY,2019020597,12,Defenseman
8475287,Erik Haula,/api/v1/people/8475287,Erik,Haula,56,1991-03-23,31,Pori,FIN,FIN,"6' 0""",193,True,False,False,False,L,Y,,2019020597,12,Left Wing
8475200,Dmitry Orlov,/api/v1/people/8475200,Dmitry,Orlov,9,1991-07-23,31,Novokuznetsk,RUS,RUS,"5' 11""",208,True,False,False,False,L,Y,,2019020597,15,Defenseman
8475343,Nic Dowd,/api/v1/people/8475343,Nic,Dowd,26,1990-05-27,32,Huntsville,USA,USA,"6' 1""",195,True,False,False,False,R,Y,AL,2019020597,15,Center
8476894,Brendan Leipsic,/api/v1/people/8476894,Brendan,Leipsic,28,1994-05-19,28,Winnipeg,CAN,CAN,"5' 11""",180,True,False,False,False,L,Y,MB,2019020597,15,Left Wing
8474651,Braden Holtby,/api/v1/people/8474651,Braden,Holtby,70,1989-09-16,33,Lloydminster,CAN,CAN,"6' 2""",214,True,False,False,False,L,Y,SK,2019020597,15,Goalie
8473563,Nicklas Backstrom,/api/v1/people/8473563,Nicklas,Backstrom,19,1987-11-23,34,Gävle,SWE,SWE,"6' 1""",206,True,True,False,False,L,Y,,2019020597,15,Center
8474590,John Carlson,/api/v1/people/8474590,John,Carlson,74,1990-01-10,32,Natick,USA,USA,"6' 3""",217,True,True,False,False,R,Y,MA,2019020597,15,Defenseman
8477043,Christian Djoos,/api/v1/people/8477043,Christian,Djoos,29,1994-08-06,28,Gothenburg,SWE,SWE,"6' 0""",180,True,False,False,False,L,Y,,2019020597,15,Defenseman
8478399,Jonas Siegenthaler,/api/v1/people/8478399,Jonas,Siegenthaler,34,1997-05-06,25,Zurich,CHE,CHE,"6' 3""",210,True,False,False,False,L,Y,,2019020597,15,Defenseman
8475462,Radko Gudas,/api/v1/people/8475462,Radko,Gudas,33,1990-06-05,32,Prague,CZE,CZE,"6' 0""",205,True,False,False,False,R,Y,,2019020597,15,Defenseman
8474176,Carl Hagelin,/api/v1/people/8474176,Carl,Hagelin,62,1988-08-23,34,Sodertalje,SWE,SWE,"6' 0""",185,True,False,False,False,L,Y,,2019020597,15,Left Wing
8479482,Michal Kempny,/api/v1/people/8479482,Michal,Kempny,6,1990-09-08,32,Hodonin,CZE,CZE,"6' 1""",195,True,False,False,False,L,Y,,2019020597,15,Defenseman
8477903,Garnet Hathaway,/api/v1/people/8477903,Garnet,Hathaway,21,1991-11-23,30,Kennebunkport,USA,USA,"6' 3""",210,True,False,False,False,R,Y,ME,2019020597,15,Right Wing
8476934,Brock McGinn,/api/v1/people/8476934,Brock,McGinn,23,1994-02-02,28,Fergus,CAN,CAN,"6' 0""",187,True,False,False,False,L,Y,ON,2019020597,12,Left Wing
8475209,Richard Panik,/api/v1/people/8475209,Richard,Panik,14,1991-02-07,31,Martin,SVK,SVK,"6' 2""",202,True,False,False,False,L,Y,,2019020597,15,Right Wing
8476958,Jaccob Slavin,/api/v1/people/8476958,Jaccob,Slavin,74,1994-05-01,28,Denver,USA,USA,"6' 3""",207,True,True,False,False,L,Y,CO,2019020597,12,Defenseman
8475324,Nick Jensen,/api/v1/people/8475324,Nick,Jensen,3,1990-09-21,32,Rogers,USA,USA,"6' 1""",196,True,False,False,False,R,Y,MN,2019020597,15,Defenseman
8475744,Evgeny Kuznetsov,/api/v1/people/8475744,Evgeny,Kuznetsov,92,1992-05-19,30,Chelyabinsk,RUS,RUS,"6' 2""",197,True,False,False,False,L,Y,,2019020597,15,Center
8477944,Jakub Vrana,/api/v1/people/8477944,Jakub,Vrana,13,1996-02-28,26,Prague,CZE,CZE,"6' 0""",195,True,False,False,False,L,Y,,2019020597,15,Left Wing
8477845,Trevor van Riemsdyk,/api/v1/people/8477845,Trevor,van Riemsdyk,57,1991-07-24,31,Middletown,USA,USA,"6' 2""",192,True,False,False,False,R,Y,NJ,2019020597,12,Defenseman
8476288,Ryan Dzingel,/api/v1/people/8476288,Ryan,Dzingel,18,1992-03-09,30,Wheaton,USA,USA,"6' 0""",190,True,False,False,False,L,Y,IL,2019020597,12,Center
8478027,Lucas Wallmark,/api/v1/people/8478027,Lucas,Wallmark,71,1995-09-05,27,Umea,SWE,SWE,"6' 0""",178,True,False,False,False,L,Y,,2019020597,12,Center
8476882,Teuvo Teravainen,/api/v1/people/8476882,Teuvo,Teravainen,86,1994-09-11,28,Helsinki,FIN,FIN,"5' 11""",191,True,False,False,False,L,Y,,2019020597,12,Left Wing
8474189,Lars Eller,/api/v1/people/8474189,Lars,Eller,20,1989-05-08,33,Rodovre,DNK,DNK,"6' 2""",205,True,False,False,False,L,Y,,2019020597,15,Center
8476880,Tom Wilson,/api/v1/people/8476880,Tom,Wilson,43,1994-03-29,28,Toronto,CAN,CAN,"6' 4""",220,True,False,False,False,R,Y,ON,2019020597,15,Right Wing
8476462,Dougie Hamilton,/api/v1/people/8476462,Dougie,Hamilton,19,1993-06-17,29,Toronto,CAN,CAN,"6' 6""",229,True,False,False,False,R,Y,ON,2019020597,12,Defenseman
8474581,Jake Gardiner,/api/v1/people/8474581,Jake,Gardiner,51,1990-07-04,32,Minnetonka,USA,USA,"6' 2""",203,True,False,False,False,L,Y,MN,2019020597,12,Defenseman
8476441,Joel Edmundson,/api/v1/people/8476441,Joel,Edmundson,6,1993-06-28,29,Brandon,CAN,CAN,"6' 4""",215,True,False,False,False,L,Y,MB,2019020597,12,Defenseman
8480830,Andrei Svechnikov,/api/v1/people/8480830,Andrei,Svechnikov,37,2000-03-26,22,Barnaul,RUS,RUS,"6' 2""",195,True,False,False,False,L,Y,,2019020597,12,Right Wing
8480039,Martin Necas,/api/v1/people/8480039,Martin,Necas,88,1999-01-15,23,Nove Mesto na Morave,CZE,CZE,"6' 2""",189,True,False,False,True,R,Y,,2019020597,12,Center
8476902,Esa Lindell,/api/v1/people/8476902,Esa,Lindell,23,1994-05-23,28,Vantaa,FIN,FIN,"6' 3""",215,True,False,False,False,L,Y,,2019020598,25,Defenseman
8473994,Jamie Benn,/api/v1/people/8473994,Jamie,Benn,14,1989-07-18,33,Victoria,CAN,CAN,"6' 2""",210,True,False,True,False,L,Y,BC,2019020598,25,Left Wing
8471750,Ben Bishop,/api/v1/people/8471750,Ben,Bishop,30,1986-11-21,35,Denver,USA,USA,"6' 7""",210,True,False,False,False,L,Y,CO,2019020598,25,Goalie
8478449,Roope Hintz,/api/v1/people/8478449,Roope,Hintz,24,1996-11-17,25,Tampere,FIN,FIN,"6' 3""",220,True,False,False,False,L,Y,,2019020598,25,Left Wing
8475831,Philipp Grubauer,/api/v1/people/8475831,Philipp,Grubauer,31,1991-11-25,30,Rosenheim,DEU,DEU,"6' 1""",188,True,False,False,False,L,Y,,2019020598,21,Goalie
8475413,Justin Dowling,/api/v1/people/8475413,Justin,Dowling,37,1990-10-01,32,Calgary,CAN,CAN,"5' 10""",180,True,False,False,False,L,Y,AB,2019020598,25,Center
8470621,Corey Perry,/api/v1/people/8470621,Corey,Perry,10,1985-05-16,37,Peterborough,CAN,CAN,"6' 3""",205,True,False,False,False,R,Y,ON,2019020598,25,Right Wing
8471699,Andrew Cogliano,/api/v1/people/8471699,Andrew,Cogliano,11,1987-06-14,35,Toronto,CAN,CAN,"5' 10""",175,True,False,False,False,L,Y,ON,2019020598,25,Center
8476889,Radek Faksa,/api/v1/people/8476889,Radek,Faksa,12,1994-01-09,28,Vitkov,CZE,CZE,"6' 3""",220,True,False,False,False,L,Y,,2019020598,25,Center
8477444,Andre Burakovsky,/api/v1/people/8477444,Andre,Burakovsky,95,1995-02-09,27,Klagenfurt,AUT,SWE,"6' 3""",201,True,False,False,False,L,Y,,2019020598,21,Left Wing
8471260,Blake Comeau,/api/v1/people/8471260,Blake,Comeau,15,1986-02-18,36,Meadow Lake,CAN,CAN,"6' 1""",200,True,False,False,False,R,Y,SK,2019020598,25,Left Wing
8477501,Valeri Nichushkin,/api/v1/people/8477501,Valeri,Nichushkin,13,1995-03-04,27,Chelyabinsk,RUS,RUS,"6' 4""",210,True,False,False,False,L,Y,,2019020598,21,Right Wing
8476455,Gabriel Landeskog,/api/v1/people/8476455,Gabriel,Landeskog,92,1992-11-23,29,Stockholm,SWE,SWE,"6' 1""",215,True,False,True,False,L,Y,,2019020598,21,Left Wing
8474013,Ian Cole,/api/v1/people/8474013,Ian,Cole,28,1989-02-21,33,Ann Arbor,USA,USA,"6' 1""",225,True,False,False,False,L,Y,MI,2019020598,21,Defenseman
8478495,Denis Gurianov,/api/v1/people/8478495,Denis,Gurianov,34,1997-06-07,25,Togliatti,RUS,RUS,"6' 3""",200,True,False,False,True,L,Y,,2019020598,25,Right Wing
8471284,Andrej Sekera,/api/v1/people/8471284,Andrej,Sekera,5,1986-06-08,36,Bojnice,SVK,SVK,"6' 0""",195,True,False,False,False,L,Y,,2019020598,25,Defenseman
8480069,Cale Makar,/api/v1/people/8480069,Cale,Makar,8,1998-10-30,23,Calgary,CAN,CAN,"5' 11""",187,True,False,False,True,R,Y,AB,2019020598,21,Defenseman
8474717,Mark Barberio,/api/v1/people/8474717,Mark,Barberio,44,1990-03-23,32,Montreal,CAN,CAN,"6' 1""",200,True,False,False,False,L,Y,QC,2019020598,21,Defenseman
8475906,John Klingberg,/api/v1/people/8475906,John,Klingberg,3,1992-08-14,30,Gothenburg,SWE,SWE,"6' 3""",190,True,False,False,False,R,Y,,2019020598,25,Defenseman
8473446,Erik Johnson,/api/v1/people/8473446,Erik,Johnson,6,1988-03-21,34,Bloomington,USA,USA,"6' 4""",225,True,True,False,False,R,Y,MN,2019020598,21,Defenseman
8477507,Nikita Zadorov,/api/v1/people/8477507,Nikita,Zadorov,16,1995-04-16,27,Moscow,RUS,RUS,"6' 6""",235,True,False,False,False,L,Y,,2019020598,21,Defenseman
8470794,Joe Pavelski,/api/v1/people/8470794,Joe,Pavelski,16,1984-07-11,38,Plover,USA,USA,"5' 11""",195,True,False,False,False,R,Y,WI,2019020598,25,Center
8475820,Joonas Donskoi,/api/v1/people/8475820,Joonas,Donskoi,72,1992-04-13,30,Raahe,FIN,FIN,"6' 0""",190,True,False,False,False,R,Y,,2019020598,21,Right Wing
8471228,Alexander Radulov,/api/v1/people/8471228,Alexander,Radulov,47,1986-07-05,36,Nizhny Tagil,RUS,RUS,"6' 1""",205,True,False,False,False,L,Y,,2019020598,25,Right Wing
8477406,Mattias Janmark,/api/v1/people/8477406,Mattias,Janmark,13,1992-12-08,29,Danderyd,SWE,SWE,"6' 1""",195,True,False,False,False,L,Y,,2019020598,25,Center
8476442,Matt Nieto,/api/v1/people/8476442,Matt,Nieto,83,1992-11-05,29,Long Beach,USA,USA,"5' 11""",185,True,False,False,False,L,Y,CA,2019020598,21,Left Wing
8471392,Roman Polak,/api/v1/people/8471392,Roman,Polak,45,1986-04-28,36,Ostrava,CZE,CZE,"6' 2""",240,True,False,False,False,R,Y,,2019020598,25,Defenseman
8475794,Tyler Seguin,/api/v1/people/8475794,Tyler,Seguin,91,1992-01-31,30,Brampton,CAN,CAN,"6' 1""",200,True,False,False,False,R,Y,ON,2019020598,25,Center
8477435,Ryan Graves,/api/v1/people/8477435,Ryan,Graves,27,1995-05-21,27,Yarmouth,CAN,CAN,"6' 5""",220,True,False,False,False,L,Y,NS,2019020598,21,Defenseman
8477930,Pierre-Edouard Bellemare,/api/v1/people/8477930,Pierre-Edouard,Bellemare,41,1985-03-06,37,Le Blanc-Mesnil,FRA,FRA,"6' 0""",198,True,False,False,False,L,Y,,2019020598,21,Center
8474685,Matt Calvert,/api/v1/people/8474685,Matt,Calvert,11,1989-12-24,32,Brandon,CAN,CAN,"5' 11""",186,True,False,False,False,L,Y,MB,2019020598,21,Left Wing
8477456,J.T. Compher,/api/v1/people/8477456,J.T.,Compher,37,1995-04-08,27,Northbrook,USA,USA,"6' 0""",190,True,False,False,False,R,Y,IL,2019020598,21,Left Wing
8477973,Vladislav Kamenev,/api/v1/people/8477973,Vladislav,Kamenev,81,1996-08-12,26,Orsk,RUS,RUS,"6' 2""",194,True,False,False,True,L,Y,,2019020598,21,Center
8476467,Jamie Oleksiak,/api/v1/people/8476467,Jamie,Oleksiak,2,1992-12-21,29,Toronto,CAN,CAN,"6' 7""",255,True,False,False,False,L,Y,ON,2019020598,25,Defenseman
8477450,Jason Dickinson,/api/v1/people/8477450,Jason,Dickinson,18,1995-07-04,27,Georgetown,CAN,CAN,"6' 2""",200,True,False,False,False,L,Y,ON,2019020598,25,Center
8479398,Samuel Girard,/api/v1/people/8479398,Samuel,Girard,49,1998-05-12,24,Roberval,CAN,CAN,"5' 10""",170,True,False,False,False,L,Y,QC,2019020598,21,Defenseman
8478420,Mikko Rantanen,/api/v1/people/8478420,Mikko,Rantanen,96,1996-10-29,25,Nousiainen,FIN,FIN,"6' 4""",215,True,False,False,False,L,Y,,2019020598,21,Right Wing
8476166,Taylor Fedun,/api/v1/people/8476166,Taylor,Fedun,42,1988-06-04,34,Edmonton,CAN,CAN,"6' 1""",200,True,False,False,False,R,Y,AB,2019020598,25,Defenseman
8477492,Nathan MacKinnon,/api/v1/people/8477492,Nathan,MacKinnon,29,1995-09-01,27,Halifax,CAN,CAN,"6' 0""",200,True,True,False,False,R,Y,NS,2019020598,21,Center
8475172,Nazem Kadri,/api/v1/people/8475172,Nazem,Kadri,91,1990-10-06,32,London,CAN,CAN,"6' 0""",192,True,False,False,False,L,Y,ON,2019020598,21,Center
8480036,Miro Heiskanen,/api/v1/people/8480036,Miro,Heiskanen,4,1999-07-18,23,Espoo,FIN,FIN,"6' 1""",190,True,False,False,False,L,Y,,2019020598,25,Defenseman
8479370,Tyson Jost,/api/v1/people/8479370,Tyson,Jost,17,1998-03-14,24,St. Albert,CAN,CAN,"5' 11""",187,True,False,False,False,L,Y,AB,2019020598,21,Center
8470604,Jeff Carter,/api/v1/people/8470604,Jeff,Carter,77,1985-01-01,37,London,CAN,CAN,"6' 3""",219,True,True,False,False,R,Y,ON,2019020599,26,Center
8470626,Loui Eriksson,/api/v1/people/8470626,Loui,Eriksson,21,1985-07-17,37,Gothenburg,SWE,SWE,"6' 2""",179,True,False,False,False,L,Y,,2019020599,23,Left Wing
8481481,Blake Lizotte,/api/v1/people/8481481,Blake,Lizotte,46,1997-12-13,24,Lindstrom,USA,USA,"5' 7""",172,True,False,False,True,L,Y,MN,2019020599,26,Center
8474849,Antoine Roussel,/api/v1/people/8474849,Antoine,Roussel,26,1989-11-21,32,Roubaix,FRA,FRA,"5' 11""",199,True,False,False,False,L,Y,,2019020599,23,Left Wing
8470606,Dustin Brown,/api/v1/people/8470606,Dustin,Brown,23,1984-11-04,37,Ithaca,USA,USA,"6' 0""",210,True,False,False,False,R,Y,NY,2019020599,26,Right Wing
8476924,Martin Frk,/api/v1/people/8476924,Martin,Frk,29,1993-10-05,29,Pelhrimov,CZE,CZE,"6' 1""",205,True,False,False,False,R,N,,2019020599,26,Right Wing
8476947,Nikolai Prokhorkin,/api/v1/people/8476947,Nikolai,Prokhorkin,74,1993-09-17,29,Chelyabinsk,RUS,RUS,"6' 3""",190,True,False,False,True,L,Y,,2019020599,26,Left Wing
8477937,Jake Virtanen,/api/v1/people/8477937,Jake,Virtanen,18,1996-08-17,26,Langley,CAN,CAN,"6' 1""",226,True,False,False,False,R,Y,BC,2019020599,23,Right Wing
8476468,J.T. Miller,/api/v1/people/8476468,J.T.,Miller,9,1993-03-14,29,East Palestine,USA,USA,"6' 1""",218,True,False,False,False,L,Y,OH,2019020599,23,Center
8477018,Ben Hutton,/api/v1/people/8477018,Ben,Hutton,15,1993-04-20,29,Brockville,CAN,CAN,"6' 2""",206,True,False,False,False,L,Y,ON,2019020599,26,Defenseman
8471734,Jonathan Quick,/api/v1/people/8471734,Jonathan,Quick,32,1986-01-21,36,Milford,USA,USA,"6' 1""",216,True,False,False,False,L,Y,CT,2019020599,26,Goalie
8479348,Kale Clague,/api/v1/people/8479348,Kale,Clague,34,1998-06-05,24,Regina,CAN,CAN,"6' 0""",177,True,False,False,True,L,Y,SK,2019020599,26,Defenseman
8476871,Tanner Pearson,/api/v1/people/8476871,Tanner,Pearson,70,1992-08-10,30,Kitchener,CAN,CAN,"6' 1""",201,True,False,False,False,L,Y,ON,2019020599,23,Left Wing
8478874,Adam Gaudette,/api/v1/people/8478874,Adam,Gaudette,88,1996-10-03,26,Braintree,USA,USA,"6' 1""",170,True,False,False,False,R,Y,MA,2019020599,23,Center
